label,lat,lon,system,speed,datetime_utc,date_time_c,fdom,wtemp,chl_rfu,chl_ugl,turb,B2,B3,B4,B5,SCL,ndti,ndci,flag,flagneighbor,dwl
6605,31.86308,-99.01423,brownwood,22.1,2022-08-06T19:45:22Z,2022-08-06T14:45:22Z,8.31,30.34,1.53,10.71,7.88,616,769,536,505,6,-0.178544061302682,-0.0297790585975024,0,0,533
6605,31.94616,-103.9349,redbluff,26.1,2022-08-08T17:34:43Z,2022-08-08T12:34:43Z,7.82,29.28,0.42,6.82,5.42,436,571,429,437.5,6,-0.142,0.00980957876514714,0,0,549
6606,31.54411,-99.67769,ivie,8.4,2022-08-07T17:41:53Z,2022-08-07T12:41:53Z,8,29.49,0.76,8.02,4.03,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6606,31.86318,-99.01427,brownwood,22,2022-08-06T19:45:23Z,2022-08-06T14:45:23Z,8.32,30.34,1.57,10.86,7.89,588,760,515,507,6,-0.19215686274509805,-0.00782778864970645,0,0,536
6606,31.94616,-103.9347,redbluff,26.2,2022-08-08T17:34:44Z,2022-08-08T12:34:44Z,7.84,29.28,0.41,6.8,5.44,436,571,429,437.5,6,-0.142,0.00980957876514714,0,0,549
6607,31.54413,-99.67765,ivie,8.1,2022-08-07T17:41:54Z,2022-08-07T12:41:54Z,8,29.48,0.77,8.04,4.01,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6607,31.86327,-99.01432,brownwood,21.6,2022-08-06T19:45:24Z,2022-08-06T14:45:24Z,8.33,30.34,1.6,10.95,7.9,588,760,515,507,6,-0.19215686274509805,-0.00782778864970645,0,0,536
6607,31.94615,-103.9346,redbluff,26.4,2022-08-08T17:34:45Z,2022-08-08T12:34:45Z,7.85,29.28,0.4,6.76,5.46,447,583,427,426.5,6,-0.15445544554455445,-5.858230814294083e-4,0,0,546
6608,31.54415,-99.67762,ivie,8.1,2022-08-07T17:41:55Z,2022-08-07T12:41:55Z,8.02,29.47,0.78,8.08,4.04,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6608,31.86337,-99.01436,brownwood,21.1,2022-08-06T19:45:25Z,2022-08-06T14:45:25Z,8.34,30.34,1.6,10.96,7.91,588,760,515,507,6,-0.19215686274509805,-0.00782778864970645,0,0,536
6608,31.94613,-103.9344,redbluff,26.7,2022-08-08T17:34:46Z,2022-08-08T12:34:46Z,7.86,29.29,0.39,6.74,5.47,447,583,427,426.5,6,-0.15445544554455445,-5.858230814294083e-4,0,0,546
6609,31.54417,-99.67759,ivie,7.9,2022-08-07T17:41:56Z,2022-08-07T12:41:56Z,8.03,29.47,0.78,8.09,4.05,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6609,31.86345,-99.01441,brownwood,20.6,2022-08-06T19:45:26Z,2022-08-06T14:45:26Z,8.35,30.34,1.61,10.97,7.93,591,738,507,489,6,-0.1855421686746988,-0.0180722891566265,0,0,531
6609,31.94612,-103.9343,redbluff,26.7,2022-08-08T17:34:47Z,2022-08-08T12:34:47Z,7.87,29.29,0.38,6.71,5.47,438,574.5,419.5,413.5,6,-0.15593561368209255,-0.00720288115246098,0,0,546
6610,31.54419,-99.67755,ivie,7.9,2022-08-07T17:41:57Z,2022-08-07T12:41:57Z,8.03,29.46,0.81,8.2,4.08,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6610,31.86354,-99.01446,brownwood,20.2,2022-08-06T19:45:27Z,2022-08-06T14:45:27Z,8.36,30.34,1.63,11.07,7.94,591,738,507,489,6,-0.1855421686746988,-0.0180722891566265,0,0,531
6610,31.9461,-103.9342,redbluff,27,2022-08-08T17:34:48Z,2022-08-08T12:34:48Z,7.87,29.29,0.4,6.75,5.48,438,574.5,419.5,413.5,6,-0.15593561368209255,-0.00720288115246098,0,0,546
6611,31.54421,-99.67753,ivie,7.9,2022-08-07T17:41:58Z,2022-08-07T12:41:58Z,8.03,29.46,0.84,8.3,4.08,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6611,31.86362,-99.01451,brownwood,19.8,2022-08-06T19:45:28Z,2022-08-06T14:45:28Z,8.35,30.34,1.63,11.06,7.99,555,720,484,478,6,-0.19601328903654489,-0.00623700623700623,0,0,535
6611,31.94608,-103.934,redbluff,27,2022-08-08T17:34:49Z,2022-08-08T12:34:49Z,7.88,29.29,0.39,6.72,5.5,447.5,569.5,418,400.5,6,-0.15341772151898733,-0.02138057422113622,0,0,543
6612,31.54424,-99.67749,ivie,7.8,2022-08-07T17:41:59Z,2022-08-07T12:41:59Z,8.04,29.45,0.85,8.32,4.08,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6612,31.8637,-99.01456,brownwood,19.5,2022-08-06T19:45:29Z,2022-08-06T14:45:29Z,8.35,30.34,1.6,10.97,8,542,725,493,500,6,-0.1904761904761905,0.00704934541792547,0,0,541
6612,31.94606,-103.9339,redbluff,27,2022-08-08T17:34:50Z,2022-08-08T12:34:50Z,7.87,29.29,0.4,6.78,5.54,447.5,569.5,418,400.5,6,-0.15341772151898733,-0.02138057422113622,0,0,543
6613,31.54426,-99.67746,ivie,7.9,2022-08-07T17:42:00Z,2022-08-07T12:42:00Z,8.04,29.45,0.87,8.41,4.09,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6613,31.86378,-99.01462,brownwood,19.2,2022-08-06T19:45:30Z,2022-08-06T14:45:30Z,8.35,30.34,1.64,11.08,7.97,542,725,493,500,6,-0.1904761904761905,0.00704934541792547,0,0,541
6614,31.54428,-99.67743,ivie,7.9,2022-08-07T17:42:01Z,2022-08-07T12:42:01Z,8.04,29.44,0.9,8.5,4.12,332,355,235,233,6,-0.2033898305084746,-0.00427350427350427,0,0,501
6614,31.86385,-99.01468,brownwood,19,2022-08-06T19:45:31Z,2022-08-06T14:45:31Z,8.35,30.34,1.65,11.13,7.98,542,725,493,500,6,-0.1904761904761905,0.00704934541792547,0,0,541
6614,33.65123,-96.14862,bonham,18.1,2022-07-15T18:50:52Z,2022-07-15T13:50:52Z,14.98,33.1,3.59,15.16,5.05,407.5,436,337.5,348.5,6,-0.1273432449903038,0.01603498542274052,0,0,508
6615,31.54431,-99.6774,ivie,7.9,2022-08-07T17:42:02Z,2022-08-07T12:42:02Z,8.04,29.44,0.91,8.53,4.11,398,365,272,356,6,-0.14599686028257458,0.1337579617834395,0,0,489
6615,31.86392,-99.01474,brownwood,18.9,2022-08-06T19:45:32Z,2022-08-06T14:45:32Z,8.35,30.34,1.67,11.18,7.97,521,701,476,475,6,-0.1911639762107052,-0.0010515247108307,0,0,542
6615,31.94597,-103.9334,redbluff,27.1,2022-08-08T17:34:53Z,2022-08-08T12:34:53Z,7.83,29.29,0.37,6.68,5.49,316,452,292,318,6,-0.21505376344086025,0.04262295081967213,0,0,543
6615,33.6512,-96.14852,bonham,18,2022-07-15T18:50:53Z,2022-07-15T13:50:53Z,14.98,33.11,3.57,15.09,5.03,407.5,436,337.5,348.5,6,-0.1273432449903038,0.01603498542274052,0,0,508
6616,31.54433,-99.67737,ivie,7.9,2022-08-07T17:42:03Z,2022-08-07T12:42:03Z,8.04,29.44,0.93,8.6,4.09,398,365,272,356,6,-0.14599686028257458,0.1337579617834395,0,0,489
6616,31.86399,-99.0148,brownwood,18.7,2022-08-06T19:45:33Z,2022-08-06T14:45:33Z,8.36,30.34,1.7,11.28,7.99,557,723,498,481,6,-0.18427518427518427,-0.01736465781409601,0,0,538
6616,31.94594,-103.9333,redbluff,27.1,2022-08-08T17:34:54Z,2022-08-08T12:34:54Z,7.83,29.29,0.34,6.54,5.47,316,452,292,318,6,-0.21505376344086025,0.04262295081967213,0,0,543
6616,33.65118,-96.14843,bonham,18,2022-07-15T18:50:54Z,2022-07-15T13:50:54Z,14.98,33.11,3.59,15.14,5.03,407.5,436,337.5,348.5,6,-0.1273432449903038,0.01603498542274052,0,0,508
6617,31.54436,-99.67734,ivie,7.9,2022-08-07T17:42:04Z,2022-08-07T12:42:04Z,8.05,29.43,0.94,8.63,4.07,440,449,285,268,6,-0.223433242506812,-0.03074141048824593,0,0,497
6617,31.86406,-99.01485,brownwood,18.7,2022-08-06T19:45:34Z,2022-08-06T14:45:34Z,8.36,30.34,1.68,11.22,7.98,557,723,498,481,6,-0.18427518427518427,-0.01736465781409601,0,0,538
6617,31.9459,-103.9332,redbluff,27.1,2022-08-08T17:34:55Z,2022-08-08T12:34:55Z,7.82,29.29,0.32,6.49,5.48,420,534,399.5,389,6,-0.14408141403320834,-0.01331642358909321,0,0,545
6617,33.65115,-96.14834,bonham,18,2022-07-15T18:50:55Z,2022-07-15T13:50:55Z,14.98,33.11,3.57,15.08,5.09,456.5,490,381.5,408,6,-0.12449799196787148,0.03356554781507283,0,0,509
6618,31.54438,-99.67731,ivie,7.9,2022-08-07T17:42:05Z,2022-08-07T12:42:05Z,8.06,29.43,0.95,8.67,4.05,440,449,285,268,6,-0.223433242506812,-0.03074141048824593,0,0,497
6618,31.86414,-99.0149,brownwood,18.6,2022-08-06T19:45:35Z,2022-08-06T14:45:35Z,8.35,30.34,1.68,11.22,7.94,557,723,498,481,6,-0.18427518427518427,-0.01736465781409601,0,0,538
6618,31.94586,-103.933,redbluff,27.1,2022-08-08T17:34:56Z,2022-08-08T12:34:56Z,7.82,29.3,0.33,6.52,5.49,385,529,372,390,6,-0.17425083240843509,0.02362204724409448,0,0,547
6618,33.65111,-96.14825,bonham,18,2022-07-15T18:50:56Z,2022-07-15T13:50:56Z,14.97,33.12,3.56,15.01,5.12,456.5,490,381.5,408,6,-0.12449799196787148,0.03356554781507283,0,0,509
6619,31.54441,-99.67728,ivie,7.9,2022-08-07T17:42:06Z,2022-08-07T12:42:06Z,8.08,29.43,0.96,8.71,4.02,440,449,285,268,6,-0.223433242506812,-0.03074141048824593,0,0,497
6619,31.86422,-99.01495,brownwood,18.4,2022-08-06T19:45:36Z,2022-08-06T14:45:36Z,8.36,30.34,1.68,11.24,7.96,557,723,498,481,6,-0.18427518427518427,-0.01736465781409601,0,0,538
6619,31.94583,-103.9329,redbluff,27.1,2022-08-08T17:34:57Z,2022-08-08T12:34:57Z,7.82,29.3,0.35,6.58,5.52,385,529,372,390,6,-0.17425083240843509,0.02362204724409448,0,0,547
6619,33.65108,-96.14816,bonham,18,2022-07-15T18:50:57Z,2022-07-15T13:50:57Z,14.96,33.12,3.55,14.98,5.13,456.5,490,381.5,408,6,-0.12449799196787148,0.03356554781507283,0,0,509
6620,31.54443,-99.67725,ivie,7.9,2022-08-07T17:42:07Z,2022-08-07T12:42:07Z,8.09,29.42,0.97,8.74,4,440,449,285,268,6,-0.223433242506812,-0.03074141048824593,0,0,497
6620,31.8643,-99.01498,brownwood,18.1,2022-08-06T19:45:37Z,2022-08-06T14:45:37Z,8.36,30.34,1.68,11.22,7.97,543,704,461,460,6,-0.20858369098712445,-0.001085776330076,0,0,532
6620,33.65104,-96.14806,bonham,17.9,2022-07-15T18:50:58Z,2022-07-15T13:50:58Z,14.95,33.13,3.55,14.99,5.12,481.5,528,450.5,453.5,6,-0.07920286152273888,0.00331858407079646,0,0,539
6621,31.54446,-99.67722,ivie,7.9,2022-08-07T17:42:08Z,2022-08-07T12:42:08Z,8.11,29.42,0.96,8.73,3.99,440,449,285,268,6,-0.223433242506812,-0.03074141048824593,0,0,497
6621,31.86438,-99.01499,brownwood,18.1,2022-08-06T19:45:38Z,2022-08-06T14:45:38Z,8.35,30.33,1.67,11.2,7.99,543,704,461,460,6,-0.20858369098712445,-0.001085776330076,0,0,532
6621,33.651,-96.14797,bonham,17.9,2022-07-15T18:50:59Z,2022-07-15T13:50:59Z,14.95,33.13,3.55,15,5.09,481.5,528,450.5,453.5,6,-0.07920286152273888,0.00331858407079646,0,0,539
6622,31.54449,-99.67719,ivie,7.9,2022-08-07T17:42:09Z,2022-08-07T12:42:09Z,8.11,29.42,0.94,8.66,3.98,440,449,285,268,6,-0.223433242506812,-0.03074141048824593,0,0,497
6622,31.86446,-99.015,brownwood,17.9,2022-08-06T19:45:39Z,2022-08-06T14:45:39Z,8.36,30.33,1.69,11.26,8.04,543,704,461,460,6,-0.20858369098712445,-0.001085776330076,0,0,532
6622,33.65097,-96.14788,bonham,17.9,2022-07-15T18:51:00Z,2022-07-15T13:51:00Z,14.94,33.14,3.55,14.99,5.11,407.5,431,326,354,6,-0.13870541611624834,0.04117647058823529,0,0,504
6623,31.54451,-99.67715,ivie,7.9,2022-08-07T17:42:10Z,2022-08-07T12:42:10Z,8.11,29.42,0.94,8.65,3.97,730,713,521,505,6,-0.15559157212317667,-0.01559454191033138,0,0,494
6623,31.86454,-99.015,brownwood,17.7,2022-08-06T19:45:40Z,2022-08-06T14:45:40Z,8.36,30.33,1.71,11.32,8.07,528,694,461,457,6,-0.2017316017316017,-0.00435729847494553,0,0,536
6623,31.94567,-103.9323,redbluff,27.2,2022-08-08T17:35:01Z,2022-08-08T12:35:01Z,7.83,29.3,0.29,6.38,5.45,346.5,473.5,342,320,6,-0.161250766400981,-0.03323262839879154,0,0,549
6623,33.65095,-96.14779,bonham,17.8,2022-07-15T18:51:01Z,2022-07-15T13:51:01Z,14.94,33.14,3.55,14.98,5.12,419.5,457,371.5,501.5,6,-0.1031985515992758,0.14891179839633448,0,0,521
6624,31.54454,-99.67713,ivie,7.9,2022-08-07T17:42:11Z,2022-08-07T12:42:11Z,8.1,29.41,0.93,8.61,3.93,730,713,521,505,6,-0.15559157212317667,-0.01559454191033138,0,0,494
6624,31.86462,-99.01499,brownwood,17.4,2022-08-06T19:45:41Z,2022-08-06T14:45:41Z,8.37,30.33,1.66,11.17,8.08,528,694,461,457,6,-0.2017316017316017,-0.00435729847494553,0,0,536
6624,31.94563,-103.9322,redbluff,27.2,2022-08-08T17:35:02Z,2022-08-08T12:35:02Z,7.83,29.3,0.3,6.42,5.47,419.5,533.5,397,358.5,6,-0.14669532509403546,-0.05095962938451356,0,0,545
6624,33.65092,-96.14769,bonham,17.8,2022-07-15T18:51:02Z,2022-07-15T13:51:02Z,14.94,33.15,3.53,14.91,5.1,419.5,457,371.5,501.5,6,-0.1031985515992758,0.14891179839633448,0,0,521
6625,31.54457,-99.67709,ivie,7.9,2022-08-07T17:42:12Z,2022-08-07T12:42:12Z,8.09,29.41,0.92,8.59,3.92,730,713,521,505,6,-0.15559157212317667,-0.01559454191033138,0,0,494
6625,31.8647,-99.01498,brownwood,17.4,2022-08-06T19:45:42Z,2022-08-06T14:45:42Z,8.36,30.33,1.64,11.11,8.08,528,694,461,457,6,-0.2017316017316017,-0.00435729847494553,0,0,536
6625,33.6509,-96.1476,bonham,17.9,2022-07-15T18:51:03Z,2022-07-15T13:51:03Z,14.93,33.15,3.52,14.86,5.07,419.5,457,371.5,501.5,6,-0.1031985515992758,0.14891179839633448,0,0,521
6626,31.54459,-99.67707,ivie,7.9,2022-08-07T17:42:13Z,2022-08-07T12:42:13Z,8.1,29.41,0.92,8.56,3.92,730,713,521,505,6,-0.15559157212317667,-0.01559454191033138,0,0,494
6626,31.86477,-99.01495,brownwood,17.3,2022-08-06T19:45:43Z,2022-08-06T14:45:43Z,8.37,30.33,1.66,11.16,8.07,552,710,486,476,6,-0.1872909698996655,-0.01039501039501039,0,0,536
6626,31.94555,-103.9319,redbluff,26.7,2022-08-08T17:35:04Z,2022-08-08T12:35:04Z,7.83,29.3,0.32,6.5,5.41,322.5,442,296.5,326,6,-0.1970209884901828,0.04738955823293173,0,0,542
6626,33.65089,-96.1475,bonham,17.8,2022-07-15T18:51:04Z,2022-07-15T13:51:04Z,14.93,33.16,3.5,14.79,5.09,537.5,659.5,683.5,909.5,6,0.01787043931496649,0.1418706842435656,0,0,574
6627,31.54462,-99.67704,ivie,7.9,2022-08-07T17:42:14Z,2022-08-07T12:42:14Z,8.1,29.41,0.91,8.54,3.92,602,571,375,343,6,-0.20718816067653276,-0.04456824512534819,0,0,492
6627,31.86485,-99.01492,brownwood,17.2,2022-08-06T19:45:44Z,2022-08-06T14:45:44Z,8.36,30.33,1.67,11.18,8.06,552,710,486,476,6,-0.1872909698996655,-0.01039501039501039,0,0,536
6627,31.94551,-103.9318,redbluff,26.1,2022-08-08T17:35:05Z,2022-08-08T12:35:05Z,7.82,29.31,0.35,6.6,5.38,322.5,442,296.5,326,6,-0.1970209884901828,0.04738955823293173,0,0,542
6627,33.65089,-96.1474,bonham,17.6,2022-07-15T18:51:05Z,2022-07-15T13:51:05Z,14.92,33.16,3.49,14.74,5.06,537.5,659.5,683.5,909.5,6,0.01787043931496649,0.1418706842435656,0,0,574
6628,31.54464,-99.67701,ivie,7.9,2022-08-07T17:42:15Z,2022-08-07T12:42:15Z,8.1,29.41,0.91,8.56,3.95,602,571,375,343,6,-0.20718816067653276,-0.04456824512534819,0,0,492
6628,31.86493,-99.01491,brownwood,16.9,2022-08-06T19:45:45Z,2022-08-06T14:45:45Z,8.36,30.32,1.68,11.22,8.09,552,710,486,476,6,-0.1872909698996655,-0.01039501039501039,0,0,536
6628,31.94547,-103.9316,redbluff,25.4,2022-08-08T17:35:06Z,2022-08-08T12:35:06Z,7.82,29.31,0.37,6.65,5.39,383,498.5,358,360.5,6,-0.1640396964389959,0.0034794711203897,0,0,544
6628,33.65089,-96.1473,bonham,17.4,2022-07-15T18:51:06Z,2022-07-15T13:51:06Z,14.91,33.17,3.49,14.73,5.09,1191,1268.5,1137.5,1291.5,6,-0.05444721529509559,0.06340057636887608,0,0,546
6629,31.54467,-99.67698,ivie,7.9,2022-08-07T17:42:16Z,2022-08-07T12:42:16Z,8.1,29.41,0.91,8.56,3.91,602,571,375,343,6,-0.20718816067653276,-0.04456824512534819,0,0,492
6629,31.865,-99.01488,brownwood,16.6,2022-08-06T19:45:46Z,2022-08-06T14:45:46Z,8.35,30.32,1.65,11.12,8.11,552,710,486,476,6,-0.1872909698996655,-0.01039501039501039,0,0,536
6629,31.945430000000002,-103.9315,redbluff,24.8,2022-08-08T17:35:07Z,2022-08-08T12:35:07Z,7.82,29.31,0.37,6.67,5.4,383,498.5,358,360.5,6,-0.1640396964389959,0.0034794711203897,0,0,544
6629,33.6509,-96.14721,bonham,17.3,2022-07-15T18:51:07Z,2022-07-15T13:51:07Z,14.9,33.17,3.45,14.56,5.07,1191,1268.5,1137.5,1291.5,6,-0.05444721529509559,0.06340057636887608,0,0,546
6630,31.54469,-99.67695,ivie,7.9,2022-08-07T17:42:17Z,2022-08-07T12:42:17Z,8.1,29.41,0.92,8.59,3.9,602,571,375,343,6,-0.20718816067653276,-0.04456824512534819,0,0,492
6630,31.86507,-99.01488,brownwood,16.4,2022-08-06T19:45:47Z,2022-08-06T14:45:47Z,8.36,30.32,1.61,10.99,8.11,557,720,493,491,6,-0.18713932399010716,-0.00203252032520325,0,0,537
6630,31.9454,-103.9314,redbluff,24.2,2022-08-08T17:35:08Z,2022-08-08T12:35:08Z,7.81,29.31,0.34,6.56,5.42,383,498.5,358,360.5,6,-0.1640396964389959,0.0034794711203897,0,0,544
6630,33.65092,-96.14711,bonham,17.3,2022-07-15T18:51:08Z,2022-07-15T13:51:08Z,14.89,33.17,3.42,14.45,5.09,1191,1268.5,1137.5,1291.5,6,-0.05444721529509559,0.06340057636887608,0,0,546
6631,31.54472,-99.67692,ivie,7.9,2022-08-07T17:42:18Z,2022-08-07T12:42:18Z,8.11,29.41,0.94,8.65,3.9,602,571,375,343,6,-0.20718816067653276,-0.04456824512534819,0,0,492
6631,31.86515,-99.01488,brownwood,16.4,2022-08-06T19:45:48Z,2022-08-06T14:45:48Z,8.35,30.32,1.58,10.89,8.13,557,720,493,491,6,-0.18713932399010716,-0.00203252032520325,0,0,537
6631,31.94537,-103.9313,redbluff,23.9,2022-08-08T17:35:09Z,2022-08-08T12:35:09Z,7.81,29.31,0.34,6.54,5.43,388,523.5,361,356,6,-0.18371961560203504,-0.00697350069735007,0,0,543
6631,33.65096,-96.14703,bonham,17.3,2022-07-15T18:51:09Z,2022-07-15T13:51:09Z,14.88,33.18,3.39,14.35,5.05,1150.5,1264.5,1199,1359,6,-0.02658818753805561,0.06254886630179828,0,0,565
6632,31.54475,-99.67689,ivie,7.9,2022-08-07T17:42:19Z,2022-08-07T12:42:19Z,8.12,29.41,0.93,8.62,3.93,602,571,375,343,6,-0.20718816067653276,-0.04456824512534819,0,0,492
6632,31.86523,-99.01488,brownwood,16.4,2022-08-06T19:45:49Z,2022-08-06T14:45:49Z,8.36,30.32,1.53,10.69,8.13,557,720,493,491,6,-0.18713932399010716,-0.00203252032520325,0,0,537
6632,31.94534,-103.9311,redbluff,23.6,2022-08-08T17:35:10Z,2022-08-08T12:35:10Z,7.81,29.31,0.33,6.53,5.4,374.5,484,358.5,356,6,-0.14896142433234422,-0.00349895031490552,0,0,546
6632,33.65099,-96.14694,bonham,17.2,2022-07-15T18:51:10Z,2022-07-15T13:51:10Z,14.87,33.18,3.39,14.32,5,1112.5,1115.5,1118,1238.5,6,0.0011193194537721,0.05113515807341396,0,0,578
6633,31.54477,-99.67686,ivie,7.9,2022-08-07T17:42:20Z,2022-08-07T12:42:20Z,8.12,29.41,0.95,8.67,3.96,513,626,657,949,6,0.02416212003117692,0.18181818181818185,0,0,575
6633,31.8653,-99.0149,brownwood,16.1,2022-08-06T19:45:50Z,2022-08-06T14:45:50Z,8.36,30.32,1.47,10.48,8.13,557,720,493,491,6,-0.18713932399010716,-0.00203252032520325,0,0,537
6633,31.94531,-103.931,redbluff,23.4,2022-08-08T17:35:11Z,2022-08-08T12:35:11Z,7.83,29.31,0.34,6.56,5.4,374.5,484,358.5,356,6,-0.14896142433234422,-0.00349895031490552,0,0,546
6633,33.65104,-96.14686,bonham,17.2,2022-07-15T18:51:11Z,2022-07-15T13:51:11Z,14.87,33.19,3.37,14.25,4.99,1112.5,1115.5,1118,1238.5,6,0.0011193194537721,0.05113515807341396,0,0,578
6634,31.5448,-99.67683,ivie,7.9,2022-08-07T17:42:21Z,2022-08-07T12:42:21Z,8.13,29.41,0.95,8.69,3.95,513,626,657,949,6,0.02416212003117692,0.18181818181818185,0,0,575
6634,31.86537,-99.01493,brownwood,15.9,2022-08-06T19:45:51Z,2022-08-06T14:45:51Z,8.36,30.33,1.41,10.28,8.15,553,742,491,507,6,-0.2035685320356853,0.01603206412825651,0,0,539
6634,31.94528,-103.9309,redbluff,23.6,2022-08-08T17:35:12Z,2022-08-08T12:35:12Z,7.82,29.31,0.33,6.52,5.39,374.5,484,358.5,356,6,-0.14896142433234422,-0.00349895031490552,0,0,546
6634,33.65108,-96.14678,bonham,17.2,2022-07-15T18:51:12Z,2022-07-15T13:51:12Z,14.86,33.19,3.37,14.26,4.97,1112.5,1115.5,1118,1238.5,6,0.0011193194537721,0.05113515807341396,0,0,578
6635,31.54482,-99.6768,ivie,7.9,2022-08-07T17:42:22Z,2022-08-07T12:42:22Z,8.14,29.41,0.96,8.72,3.95,513,626,657,949,6,0.02416212003117692,0.18181818181818185,0,0,575
6635,31.86544,-99.01496,brownwood,15.9,2022-08-06T19:45:52Z,2022-08-06T14:45:52Z,8.37,30.33,1.41,10.29,8.15,553,742,491,507,6,-0.2035685320356853,0.01603206412825651,0,0,539
6635,31.94525,-103.9308,redbluff,23.6,2022-08-08T17:35:13Z,2022-08-08T12:35:13Z,7.82,29.3,0.31,6.47,5.37,396.5,500.5,360.5,352.5,6,-0.16260162601626016,-0.01122019635343618,0,0,540
6635,33.65113,-96.14671,bonham,17.4,2022-07-15T18:51:13Z,2022-07-15T13:51:13Z,14.85,33.19,3.37,14.24,4.95,1007,1022.5,964,1158.5,6,-0.02944877926000503,0.0916372202591284,0,0,547
6636,31.54485,-99.67677,ivie,7.9,2022-08-07T17:42:23Z,2022-08-07T12:42:23Z,8.14,29.4,0.96,8.74,3.94,513,626,657,949,6,0.02416212003117692,0.18181818181818185,0,0,575
6636,31.86551,-99.01501,brownwood,15.9,2022-08-06T19:45:53Z,2022-08-06T14:45:53Z,8.36,30.33,1.38,10.2,8.14,534,717,476,486,6,-0.20201173512154233,0.01039501039501039,0,0,539
6636,31.94523,-103.9306,redbluff,23.7,2022-08-08T17:35:14Z,2022-08-08T12:35:14Z,7.82,29.3,0.3,6.42,5.37,396.5,500.5,360.5,352.5,6,-0.16260162601626016,-0.01122019635343618,0,0,540
6636,33.65119,-96.14664,bonham,17.5,2022-07-15T18:51:14Z,2022-07-15T13:51:14Z,14.86,33.2,3.4,14.39,4.94,1007,1022.5,964,1158.5,6,-0.02944877926000503,0.0916372202591284,0,0,547
6637,31.54487,-99.67673,ivie,7.9,2022-08-07T17:42:24Z,2022-08-07T12:42:24Z,8.14,29.4,0.97,8.75,3.93,513,626,657,949,6,0.02416212003117692,0.18181818181818185,0,0,575
6637,31.86556,-99.01505,brownwood,15.6,2022-08-06T19:45:54Z,2022-08-06T14:45:54Z,8.36,30.33,1.34,10.05,8.14,534,717,476,486,6,-0.20201173512154233,0.01039501039501039,0,0,539
6637,31.9452,-103.9305,redbluff,23.9,2022-08-08T17:35:15Z,2022-08-08T12:35:15Z,7.83,29.3,0.29,6.39,5.36,398,514.5,367,349,6,-0.1673284174702212,-0.02513966480446927,0,0,542
6637,33.65125,-96.14656,bonham,17.5,2022-07-15T18:51:15Z,2022-07-15T13:51:15Z,14.85,33.2,3.42,14.45,4.93,1007,1022.5,964,1158.5,6,-0.02944877926000503,0.0916372202591284,0,0,547
6638,31.54489,-99.6767,ivie,7.9,2022-08-07T17:42:25Z,2022-08-07T12:42:25Z,8.15,29.4,0.98,8.8,3.93,1104,1364.5,1323.5,1652.5,6,-0.01525297619047619,0.1105510752688172,0,0,569
6638,31.86562,-99.01511,brownwood,15.4,2022-08-06T19:45:55Z,2022-08-06T14:45:55Z,8.36,30.33,1.3,9.91,8.16,559,707,480,474,6,-0.19123841617523168,-0.00628930817610062,0,0,532
6638,31.94518,-103.9304,redbluff,24,2022-08-08T17:35:16Z,2022-08-08T12:35:16Z,7.82,29.29,0.29,6.39,5.39,398,514.5,367,349,6,-0.1673284174702212,-0.02513966480446927,0,0,542
6638,33.6513,-96.14649,bonham,17.7,2022-07-15T18:51:16Z,2022-07-15T13:51:16Z,14.86,33.21,3.41,14.41,4.93,595,772,862.5,1080.5,6,0.05536861425512389,0.11219763252702009,0,0,577
6639,31.54492,-99.67667,ivie,7.9,2022-08-07T17:42:26Z,2022-08-07T12:42:26Z,8.14,29.4,0.96,8.72,3.94,1104,1364.5,1323.5,1652.5,6,-0.01525297619047619,0.1105510752688172,0,0,569
6639,31.86567,-99.01517,brownwood,15.4,2022-08-06T19:45:56Z,2022-08-06T14:45:56Z,8.35,30.34,1.26,9.78,8.15,559,707,480,474,6,-0.19123841617523168,-0.00628930817610062,0,0,532
6639,31.94515,-103.9303,redbluff,24.1,2022-08-08T17:35:17Z,2022-08-08T12:35:17Z,7.82,29.29,0.27,6.33,5.41,383,478.5,354.5,317.5,6,-0.148859543817527,-0.05505952380952381,0,0,542
6639,33.65135,-96.14642,bonham,17.7,2022-07-15T18:51:17Z,2022-07-15T13:51:17Z,14.86,33.21,3.4,14.37,4.94,595,772,862.5,1080.5,6,0.05536861425512389,0.11219763252702009,0,0,577
6640,31.54494,-99.67664,ivie,7.9,2022-08-07T17:42:27Z,2022-08-07T12:42:27Z,8.14,29.4,0.97,8.75,3.93,1104,1364.5,1323.5,1652.5,6,-0.01525297619047619,0.1105510752688172,0,0,569
6640,31.86572,-99.01524,brownwood,15.4,2022-08-06T19:45:57Z,2022-08-06T14:45:57Z,8.36,30.34,1.24,9.7,8.14,559,707,480,474,6,-0.19123841617523168,-0.00628930817610062,0,0,532
